GHGRP ID,Landfill ID,Landfill Name,State,Physical Address,City,County,Zip Code,Latitude,Longitude,Ownership Type,Landfill Owner Organization(s),Landfill Operator Organization,Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Design Landfill Area (acres),Current Landfill Area (acres),Design Landfill Depth (feet),Current Landfill Depth (feet),Landfill Design Capacity (tons),Waste in Place (tons),Waste in Place Year,Annual Waste Acceptance Rate (tons per year),Annual Waste Acceptance Year,Does LF Recirculate Leachate?,Leachate Recirc Frequency (Past 10 Yrs),Permitted as RD&D LF?,LFG Generated (mmscfd),LFG Collection System In Place?,LFG Collected (mmscfd),LFG Collected Year,Percent Methane,Flares in Place?,Number of Flares,LFG Flared (mmscfd),LFG Flared Year,Number of Wells,GCCS Capacity (cfm),Passive Venting/Flaring?,Latitude_orig,Longitude_orig,Nearest_Fiber_Distance_km,Fiber_Provider,Fiber_Technology,Fiber_Download_Speed,Fiber_Block_GEOID,Fiber_Source_File,Nearest_Fiber_Lat,Nearest_Fiber_Lon,Has_Fiber_Within_1km,Has_Fiber_Within_5km,Has_Fiber_Within_10km,Fiber_Locations_Within_10km,Connection_Complexity,Est_Underground_Pct,Est_Connection_Cost
,839.0,Midwest Landfill,MO,Highway N & Wardfield Road,Lonedell,Franklin,63072,38.3438,-90.8308,Private,"Republic Services, Inc.","Republic Services, Inc.",1985.0,1994.0,Closed,,,,,,404586.0,,5718.0,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,38.3438,-90.8308,47.38854341368238,Frontier,50.0,5000.0,480850316811013,44.csv,35.7090957819885,-83.52045466268972,False,False,False,0.0,Very High,20.0,710828.1512052356
1007886.0,848.0,Missouri Pass Landfill,MO,2520 Adie Road,Maryland Heights,St. Louis,63043,38.70767,-90.416613,Private,"Republic Services, Inc.","Republic Services, Inc.",1976.0,1995.0,Closed,72.0,72.0,,,5496975.0,,,421596.0,,Unknown,Not used,No,1.73,Yes,1.73,2012.0,30.0,Yes,,1.73,2012.0,129.0,2500.0,No,38.70767,-90.416613,31.46519879946393,Frontier,50.0,3000.0,060371070102002,5.csv,35.2629503021355,-77.53715855933483,False,False,False,0.0,Very High,20.0,471977.981991959
,876.0,Moberly Municipal SLF,MO,"Off Missouri DD
5 mi NW of town",Moberly,Randolph,65270,39.477,-92.508,Public,"City of Moberly, MO","City of Moberly, MO",1976.0,2005.0,Closed,68.0,,,,,446863.0,,14496.0,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,39.477,-92.508,6.48718272781793,Metronet Holdings,50.0,5120.0,180571105163061,15.csv,36.013868998345,-79.96320827150561,False,False,True,10.0,High,40.0,129743.6545563586
1011339.0,840.0,Newton McDonald County Landfill Inc.,MO,525 Austin Avenue,Neosho,Newton,64850,36.8075,-94.3749,Public,"Newton-McDonald County SLF Board, MO","Newton-McDonald County SLF Board, MO",1974.0,1994.0,Closed,123.0,59.0,78.0,57.0,2305227.0,2305227.0,1994.0,100227.0,1994.0,No,Not used,No,,Shutdown,0.54,2016.0,50.0,Yes,,0.54,2016.0,57.0,1000.0,No,36.8075,-94.3749,10.8069785226053,AT&T,50.0,5000.0,060371190012001,5.csv,35.22726667226143,-80.78256250397308,False,False,False,0.0,Very High,20.0,162104.6778390795
,841.0,Northside Sanitary Landfill,MO,4561 St. Johns Road,Washington,Franklin,63090,38.5221,-90.9492,Private,,Northside Sanitary Landfill,1989.0,2004.0,Closed,30.0,30.0,90.0,90.0,2813827.0,1100000.0,2004.0,80000.0,1998.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,38.5221,-90.9492,25.570711685412054,Metronet Holdings,50.0,5120.0,270370608312033,24.csv,35.345017547298106,-80.19293213778397,False,False,False,0.0,Very High,20.0,383560.6752811808
1006979.0,850.0,Oak Ridge Landfill,MO,1741 Sulphur Spring Road,Ballwin,St. Louis,63021,38.55868,-90.5266,Private,WM,WM,1973.0,2011.0,Closed,,119.0,,,14245573.0,14245566.0,2011.0,272948.0,2011.0,No,Not used,No,3.584,Yes,3.186,2022.0,,Yes,1.0,3.186,2022.0,102.0,3000.0,No,38.55868,-90.5266,48.40319348913656,AT&T,50.0,5000.0,484530024402044,44.csv,35.74000151398753,-78.27186126535888,False,False,False,0.0,Very High,20.0,726047.9023370484
,884.0,"Phelps County Landfill, Inc.",MO,,Rolla,Phelps,,37.99399,-91.70616,Public,County of Phelps,"Phelps County Landfill, Inc.",1981.0,1994.0,Closed,,,,,,291908.0,,8170.0,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,37.99399,-91.70616,9.520515690781354,AT&T,50.0,5000.0,484391115542031,44.csv,35.98750153741836,-78.5482147943505,False,False,True,10.0,High,40.0,190410.31381562707
1007057.0,20859.0,Plattco/Riverview,MO,16450 NW River Road,Parkview,Platte,64152,39.218,-94.795,Private,"Republic Services, Inc.",,1972.0,1987.0,Closed,,,,,3025519.0,3025506.96,1987.0,189094.185,1987.0,Unknown,Not used,No,,Yes,0.64,2012.0,46.0,Yes,,0.64,2012.0,66.0,1500.0,No,39.218,-94.795,32.58541721140561,Quantum Fiber,50.0,8000.0,080310083902003,6.csv,36.681033674786335,-77.55210615513973,False,False,False,0.0,Very High,20.0,488781.25817108416
1013030.0,21135.0,Prairie Valley Landfill,MO,3975 Highway 19 North,Cuba,Crawford,64543,38.120802,-91.429348,Private,Swinger Sanitation,,2000.0,2043.0,Open,,,,,2721074.0,1426728.0,2022.0,90101.0,2022.0,No,Not used,No,,No,,,,No,,,,,,Yes,38.120802,-91.429348,52.90559721005258,Frontier,50.0,3000.0,060371070102002,5.csv,35.2629503021355,-77.53715855933483,False,False,False,0.0,Very High,20.0,793583.9581507888
1007632.0,834.0,Prairie View Regional Waste Facility,MO,16 East State Highway  Dd,Lamar,Barton,64759,37.551,-94.311,Private,"Republic Services, Inc.","Republic Services, Inc.",1985.0,2039.0,Open,178.0,130.2,,,21583377.0,13611593.0,2022.0,441970.0,2022.0,No,Not used,No,4.145,Yes,2.906,2022.0,50.9,Yes,2.0,1.34,2022.0,126.0,6000.0,No,37.551,-94.311,1.465119174821329,Home Telecom,50.0,1000.0,450150207112083,41.csv,35.95818964765094,-79.0916040918423,False,True,True,10.0,Medium,60.0,36627.97937053323
,2078.0,Redbird Landfill,MO,1700 Cecos Lane,Arnold,Jefferson,63010,38.45013,-90.406883,Private,Mark Simpson,"Republic Services, Inc.",1978.0,1986.0,Closed,,,,,,2000000.0,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,38.45013,-90.406883,23.31125356959499,AT&T,50.0,5000.0,060590524308004,5.csv,36.57508118672049,-78.67395606179441,False,False,False,0.0,Very High,20.0,349668.8035439248
1003871.0,929.0,Rumble Landfill #2,MO,2031 N. Courtney Road W. of Hwy 291,Sugar Creek,Jackson,64050,39.1405,-94.4,Private,WM,WM,1969.0,1997.0,Closed,,90.0,100.0,,3457073.0,3457073.0,1997.0,119209.0,1997.0,No,Not used,No,0.863,Yes,0.687,2022.0,44.7,Yes,1.0,0.188,2022.0,46.0,2350.0,No,39.1405,-94.4,8.883958561568626,Optimum,50.0,8000.0,360594138032014,33.csv,36.12263403691456,-80.07581288796166,False,False,True,10.0,High,40.0,177679.17123137251
,885.0,Rye Creek SLF,MO,,Kirksville,Adair,63501,40.1931,-92.58161,Private,Rye Creek Corporation,Rye Creek Corporation,1983.0,2000.0,Closed,14.0,,,,,171483.0,,13177.0,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,40.1931,-92.58161,5.524625484882845,KwiKom,50.0,2000.0,200599545006074,17.csv,35.553803180218715,-77.41177132820111,False,False,True,10.0,High,40.0,110492.5096976569
1007060.0,844.0,Show-Me Regional Landfill,MO,230 SE 421 Road,Warrensburg,Johnson,64093,38.72586,-93.66711,Private,"Republic Services, Inc.","Republic Services, Inc.",1975.0,2043.0,Open,69.0,45.4,,,6471338.0,4310656.0,2022.0,104857.0,2022.0,No,Not used,No,1.286,Yes,1.097,2022.0,51.7,Yes,2.0,1.097,2022.0,42.0,2000.0,No,38.72586,-93.66711,8.787354924465873,AT&T,50.0,5000.0,450150207165024,41.csv,36.01760097690547,-79.87355600684991,False,False,True,10.0,High,40.0,175747.09848931746
1004312.0,845.0,Southeast SLF,MO,8301 Indiana Avenue,Kansas City,Jackson,64132,38.9767,-94.5435,Private,"Republic Services, Inc.","Republic Services, Inc.",1972.0,1999.0,Closed,118.0,112.0,100.0,,8963325.0,6601132.0,1999.0,212940.0,1999.0,No,Not used,No,1.83,Yes,1.157,2017.0,47.2,Yes,,1.157,2017.0,93.0,4000.0,No,38.9767,-94.5435,25.801036723678276,FTC,50.0,1000.0,450279607032073,41.csv,34.99511508495287,-79.01647910989492,False,False,False,0.0,Very High,20.0,387015.55085517414
1002906.0,846.0,Springfield Sanitary Landfill,MO,3545 W. Farm Road 34,Willard,Greene,65781,37.385,-93.35,Public,"City of Springfield, MO",Springfield Sanitary Landfill,1975.0,2112.0,Open,169.0,135.9,90.0,50.0,33029634.0,8582779.0,2022.0,381898.0,2022.0,No,Not used,No,2.044,Yes,0.563,2022.0,58.5,Yes,1.0,0.386,2022.0,80.0,2000.0,No,37.385,-93.35,10.29518270573904,Verizon,50.0,940.0,360670112411006,33.csv,36.44394780951732,-79.78944327099273,False,False,False,0.0,Very High,20.0,154427.7405860856
1001925.0,847.0,St. Joseph City SLF,MO,9431 50th Road SE,St. Joseph,Buchanan,64507,39.6714,-94.773,Public,"City of St. Joseph, MO","City of St. Joseph, MO",1978.0,2041.0,Open,90.0,87.0,100.0,100.0,10854146.0,5744816.0,2022.0,207991.0,2022.0,No,Not used,No,1.409,Yes,0.734,2022.0,30.7,Yes,1.0,0.097,2021.0,67.0,2718.0,No,39.6714,-94.773,10.81902529943235,Frontier,50.0,5000.0,481210216541064,44.csv,35.789466011157884,-78.56490564958841,False,False,False,0.0,Very High,20.0,162285.37949148525
,897.0,Wayne County Landfill,MO,Highway E,Greenville,Wayne,63944,37.1272,-90.445,Public,"Wayne County, MO","Republic Services, Inc.",1977.0,1991.0,Closed,,,,,,75653.0,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,37.1272,-90.445,12.632753730825609,Google Fiber,50.0,8000.0,371830534111073,34.csv,36.05118678506373,-79.24147812244502,False,False,False,0.0,Very High,20.0,189491.30596238413
,852.0,Woods Chapel SLF,MO,24415 E. 39th Street,Blue Springs,Jackson,64015,39.0425,-94.323,Private,"The Links at Stone Canyon, Inc.","The Links at Stone Canyon, Inc.",1974.0,1994.0,Closed,68.0,68.0,,,2100000.0,2100000.0,,78900.0,,Unknown,Not used,No,,Yes,0.576,,38.0,Yes,1.0,0.576,,,,Unknown,39.0425,-94.323,7.769268276978091,Frontier,50.0,5000.0,481810018033124,44.csv,35.073133001413765,-79.05128001524832,False,False,True,10.0,High,40.0,155385.36553956184
1006223.0,1952.0,Big River Landfill,MS,52 Landfill Road,Leland,Washington,38756,33.4063,-90.9606,Private,"Republic Services, Inc.","Republic Services, Inc.",1981.0,2085.0,Open,180.2,65.7,113.0,,22759144.0,6885390.0,2022.0,106772.0,2022.0,No,Not used,No,2.37,No,,,,No,,,,,,Yes,33.4063,-90.9606,25.792642895926875,Metronet Holdings,50.0,5120.0,270370608312033,24.csv,35.345017547298106,-80.19293213778397,False,False,False,0.0,Very High,20.0,386889.64343890315
,2146.0,Byram Landfill,MS,6810 I-55 South Frontage Road,Jackson,Hinds,39212,32.155,-90.27,Public,"City of Jackson, MS","City of Jackson, MS",1977.0,1993.0,Closed,,105.0,,20.0,,2032800.0,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,32.155,-90.27,36.4039703185274,AT&T,50.0,5000.0,060590524308004,5.csv,36.57508118672049,-78.67395606179441,False,False,False,0.0,Very High,20.0,546059.5547779109
1007707.0,2144.0,Central Landfill,MS,8800 Highway 11 North,McNeill,Pearl River,39470,30.7073,-89.6017,Private,WM,WM,1987.0,2117.0,Open,100.0,,,84.0,9259984.0,3028693.0,2022.0,67452.0,2022.0,No,Occasionally but not every year,No,1.06,No,,,,No,,,,,,Yes,30.7073,-89.6017,18.994415178172588,AT&T,50.0,5000.0,121270910301031,10.csv,36.57115678898153,-78.12163848322649,False,False,False,0.0,Very High,20.0,284916.22767258884
1006544.0,1954.0,City of Canton SLF,MS,303 Soldier Colony Road,Canton,Madison,39046,32.597,-90.06647,Public,"City of Canton, MS","City of Canton, MS",1987.0,2025.0,Open,139.0,10.0,,85.0,,1316114.0,2022.0,32525.0,2022.0,No,Not used,No,0.5,No,,,,No,,,,,,No,32.597,-90.06647,30.527065723961687,AT&T,50.0,1000.0,471570206563001,43.csv,36.4248132520055,-81.8111218667666,False,False,False,0.0,Very High,20.0,457905.98585942533
,1955.0,City of Durant LF,MS,100 Huckleberry Road,Durant,Holmes,39063,33.13,-89.862,Private,WM,WM,1981.0,2001.0,Closed,64.0,,,,650000.0,650000.0,2001.0,20000.0,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,33.13,-89.862,29.02623134606019,Spectrum,50.0,1000.0,060371910002002,5.csv,35.52325272080173,-77.94592634634303,False,False,False,0.0,Very High,20.0,435393.4701909028
,1956.0,City of Louisville Solid Waste Landfill,MS,3698 Landfill Road,Louisville,Winston,39339,33.1665,-89.055,Public,"City of Louisville, MS","City of Louisville, MS",1986.0,2115.0,Open,40.0,,,,3116800.0,262130.0,2008.0,21950.0,2008.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,33.1665,-89.055,0.22773524420581814,Frontier,50.0,5000.0,481210216541064,44.csv,35.789466011157884,-78.56490564958841,True,True,True,10.0,Low,80.0,6832.057326174544
1000217.0,1957.0,Clearview Environmental Control Facility,MS,2253 Mudline Road,Lake,Scott,39092,32.2354,-89.3723,Private,WM,WM,1991.0,2043.0,Open,149.0,88.7,,,20372068.0,9903507.0,2022.0,490782.0,2022.0,No,Not used,No,3.286,Yes,2.328,2022.0,42.9,Yes,1.0,2.328,2022.0,97.0,5000.0,Yes,32.2354,-89.3723,33.049680028775875,AT&T,50.0,5000.0,120310137312014,10.csv,35.88403739309365,-81.38181109811528,False,False,False,0.0,Very High,20.0,495745.2004316381
,1995.0,Columbus SLF,MS,Armstrong Road,Columbus,Lowndes,39702,33.4689,-88.35,Public,"City of Columbus, MS",,,,Closed,125.0,,,,,4000000.0,2000.0,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,33.4689,-88.35,50.193640500784255,Cox Communications,50.0,1000.0,060730170701013,5.csv,36.65656905163245,-80.92595420271886,False,False,False,0.0,Very High,20.0,752904.6075117638
1005964.0,1958.0,Golden Triangle Regional Landfill,MS,2505 Old West Point Road,Starkville,Oktibbeha,39759,33.5283,-88.6724,Public,"Golden Triangle Regional Solid Waste Management Authority (GTR Solid Waste), MS","Golden Triangle Regional Solid Waste Management Authority (GTR Solid Waste), MS",1996.0,2176.0,Open,265.0,40.0,175.0,100.0,27436256.0,3729564.0,2022.0,155394.0,2022.0,No,Not used,No,1.211,Yes,0.324,2022.0,54.2,Yes,1.0,0.025,2021.0,23.0,3400.0,No,33.5283,-88.6724,20.006166115776203,Spectrum,50.0,1000.0,060371910002003,5.csv,35.5359736757098,-77.85699218673156,False,False,False,0.0,Very High,20.0,300092.4917366431
1006117.0,1975.0,Gulf Pines LF,MS,14543 Hudson Krohn Road,Biloxi,Harrison,39532,30.490446,-88.942707,Private,"Republic Services, Inc.","Republic Services, Inc.",1979.0,1997.0,Closed,80.0,63.0,,,2516021.0,2516021.0,1997.0,132422.0,1997.0,No,Not used,No,0.226,Yes,0.082,2021.0,30.3,Yes,,0.082,2021.0,44.0,1000.0,No,30.490446,-88.942707,37.868805020576524,"Windstream Pennsylvania, LLC.",50.0,1000.0,420490101031074,39.csv,35.62430605244799,-82.3278890957082,False,False,False,0.0,Very High,20.0,568032.0753086478
,1959.0,Jefferson County LF,MS,4335 Highway 61 S,Fayette,Jefferson,39069,31.652,-91.144,Private,"Southern Landfill Management, Inc.","Southern Landfill Management, Inc.",1996.0,2332.0,Open,,,,,16728135.0,146370.0,2008.0,19700.0,2008.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,31.652,-91.144,0.7754131706935837,Fiber by Central Florida,50.0,1000.0,120010022101075,10.csv,46.88912105338424,-96.8571729092779,True,True,True,10.0,Low,80.0,23262.395120807512
,1972.0,Kemper County Solid Waste Landfill,MS,Highway 16,De Kalb,Kemper,39328,32.7982,-88.5726,Private,"Waste Pro USA, Inc.","Waste Pro USA, Inc.",1994.0,2029.0,Open,22.4,,,,267510.0,210185.0,2008.0,44152.0,2018.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,32.7982,-88.5726,182.18467772304717,AT&T,50.0,1000.0,120111103623011,10.csv,47.90961165705003,-102.96241126934189,False,False,False,0.0,Very High,20.0,2732770.1658457075
1006851.0,1960.0,Leflore County Landfill,MS,15200 Highway 49 E. South,Sidon,Leflore,38954,33.4456,-90.2078,Public,Leflore County Board of Supervisors,"Waste Connections, Inc.",1996.0,2029.0,Open,56.0,35.6,75.0,75.0,2688599.0,2440642.0,2022.0,72361.0,2022.0,No,Not used,No,0.755,No,,,,No,,,,,,No,33.4456,-90.2078,82.66526242717012,AT&T,50.0,1000.0,131350505682003,11.csv,46.91607230679936,-98.00462607982465,False,False,False,0.0,Very High,20.0,1239978.9364075519
1006302.0,1961.0,Little Dixie Landfill,MS,1716 N County Line Road,Ridgeland,Madison,39157,32.4088,-90.24325,Private,"Republic Services, Inc.","Republic Services, Inc.",1979.0,2049.0,Open,150.0,149.3,125.0,,20509099.0,18220886.0,2022.0,183611.0,2022.0,No,Not used,No,6.19,Yes,2.363,2022.0,43.1,Yes,,2.363,2022.0,180.0,4000.0,No,32.4088,-90.24325,100.02677344110802,Wyyerd Connect LLC,50.0,5000.0,040130610623023,3.csv,47.478880633645794,-103.34441654135074,False,False,False,0.0,Very High,20.0,1500401.6016166203
1010379.0,1962.0,MacLand Landfill,MS,11300 Highway 63 N,Moss Point,Jackson,39562,30.50414,-88.5325,Private,"MacLand Disposal Center, Inc.","MacLand Disposal Center, Inc.",2002.0,2050.0,Open,49.0,,,,3673605.0,3085000.0,2022.0,8369.0,2022.0,No,Not used,No,,No,,,,No,,,,,,No,30.50414,-88.5325,124.7275201692453,CenturyLink,50.0,940.0,490351152101075,45.csv,46.88912105338424,-96.8571729092779,False,False,False,0.0,Very High,20.0,1870912.8025386794
1005282.0,1973.0,Northeast Mississippi Regional Landfill,MS,2941 County Road 302,Walnut,Tippah,38683,34.9477,-88.93775,Public,Northeast Mississippi Solid Waste Management Authority,"Waste Connections, Inc.",2001.0,2063.0,Open,75.0,54.2,125.0,85.0,24043111.0,7724852.0,2022.0,539757.0,2022.0,No,Not used,No,2.641,Yes,1.584,2022.0,55.9,Yes,,0.037,2022.0,101.0,2500.0,No,34.9477,-88.93775,121.67336803167387,CenturyLink,50.0,940.0,490351152101075,45.csv,46.88912105338424,-96.8571729092779,False,False,False,0.0,Very High,20.0,1825100.5204751082
1007890.0,1963.0,Pecan Grove Sanitary Landfill,MS,9685 Firetower Road,Pass Christian,Harrison,39571,30.427,-89.2669,Private,WM,WM,1988.0,2035.0,Open,176.0,129.0,,76.0,17117609.0,12932846.0,2022.0,357207.0,2022.0,No,Occasionally but not every year,No,,Yes,2.249,2022.0,42.0,Yes,1.0,0.702,2022.0,203.0,8000.0,No,30.427,-89.2669,164.50646738745536,Gateway Fiber,50.0,2000.0,291833111514005,26.csv,45.469864278190485,-98.46655997957004,False,False,False,0.0,Very High,20.0,2467597.0108118304
1010773.0,1964.0,Pine Belt Regional Landfill,MS,5274 Highway 29 S,Ovett,Perry,39464,31.4056,-89.0938,Public,"Pine Belt Regional Solid Waste Management Authority, MS",,1997.0,2040.0,Open,49.0,32.0,,67.0,6389789.0,3440800.0,2022.0,190289.0,2022.0,No,Not used,No,,Yes,0.336,2022.0,49.1,Yes,,0.336,2022.0,44.0,1500.0,No,31.4056,-89.0938,58.96784101775189,Frontier,50.0,5000.0,480850316682004,44.csv,46.92201646941313,-98.03804268812875,False,False,False,0.0,Very High,20.0,884517.6152662783
1005165.0,1965.0,Pine Ridge Sanitary Landfill,MS,520 Murphy Road,Meridian,Lauderdale,39301,32.3754,-88.6102,Private,WM,WM,1988.0,2059.0,Open,100.0,54.9,80.0,,7527858.0,4234211.0,2022.0,92659.0,2022.0,No,Not used,No,1.641,Yes,0.512,2022.0,44.4,Yes,1.0,0.512,2022.0,40.0,2100.0,No,32.3754,-88.6102,206.66265182370796,AT&T,50.0,1000.0,120111103623011,10.csv,47.90961165705003,-102.96241126934189,False,False,False,0.0,Very High,20.0,3099939.7773556192
1003399.0,1966.0,Plantation Oaks Sanitary Landfill,MS,35 Shieldsboro Road,Sibley,Adams,39165,31.3576,-91.3954,Private,WM,WM,1989.0,2131.0,Open,80.0,50.6,,,8788886.0,3234345.0,2022.0,60917.0,2022.0,No,Occasionally but not every year,No,1.31,No,,,,No,,,,,,Yes,31.3576,-91.3954,5.005307252013301,Cox Communications,50.0,1000.0,040130610623022,3.csv,47.73150746887586,-103.40728028757611,False,False,True,10.0,High,40.0,100106.14504026603
,2426.0,Pleasant Hills,MS,5255 Sandridge,Olive Branch,DeSoto,38654,34.9366,-89.8925,Public,"DeSoto County, MS","Republic Services, Inc.",1991.0,2010.0,Closed,,,,,,,,,,Unknown,Not used,No,,No,,,,Unknown,,,,,,Unknown,34.9366,-89.8925,157.51956205736738,CenturyLink,50.0,940.0,310550074623011,28.csv,47.90961165705003,-102.96241126934189,False,False,False,0.0,Very High,20.0,2362793.4308605106
1007891.0,1967.0,Prairie Bluff Sanitary Landfill,MS,1649 Highway 15 N,Houston,Chickasaw,38851,33.9585,-88.9921,Private,WM,WM,1988.0,2474.0,Open,238.0,86.0,120.0,,35682920.0,6674201.0,2022.0,71158.0,2022.0,No,Occasionally but not every year,No,2.63,Yes,0.817,2022.0,55.4,Yes,1.0,0.017,2022.0,58.0,3000.0,No,33.9585,-88.9921,107.29904506777487,CenturyLink,50.0,940.0,310550074623011,28.csv,47.90961165705003,-102.96241126934189,False,False,False,0.0,Very High,20.0,1609485.6760166232
1013940.0,21399.0,Quad County Municipal Landfill,MS,850 Wingo Road,Byhalia,Marshall,38611,34.993111,-89.650139,Private,"Waste Connections, Inc.",,2020.0,2053.0,Open,110.0,,,,9177790.0,456919.0,2022.0,244501.0,2022.0,No,Not used,No,,No,,,,No,,,,,,No,34.993111,-89.650139,37.03893363459293,Cox Communications,50.0,1000.0,060730170623012,5.csv,47.94540165706729,-103.33285387014196,False,False,False,0.0,Very High,20.0,555584.0045188939
1002547.0,1968.0,Three Rivers Regional Landfill,MS,"1904 Pontotoc Pkwy, West",Pontotoc,Pontotoc,38863,34.295073,-89.058313,Public,"Three Rivers Regional Solid Waste Management Authority, MS","Waste Connections, Inc.",1995.0,2057.0,Open,207.0,49.8,,110.0,12718815.0,5529570.0,2022.0,275420.0,2022.0,Yes,Several times per year,No,2.401,Yes,0.758,2022.0,55.6,Yes,3.0,,,39.0,3750.0,No,34.295073,-89.058313,181.21908967675475,Google Fiber,50.0,8000.0,200910535572002,17.csv,42.9888512007273,-104.21097525927908,False,False,False,0.0,Very High,20.0,2718286.345151321
1007683.0,1969.0,Tunica Landfill,MS,6035 Bowdre Road,Robinsonville,Tunica,38664,34.7877,-90.2483,Private,WM,WM,1998.0,2066.0,Open,147.0,68.0,,,28784796.0,8177099.0,2022.0,447757.0,2022.0,No,Not used,No,2.12,Yes,1.069,2022.0,44.3,Yes,1.0,1.069,2022.0,73.0,3400.0,No,34.7877,-90.2483,55.41728783223579,Cox Communications,50.0,1000.0,401139400036042,37.csv,40.71764038578665,-96.74422731752908,False,False,False,0.0,Very High,20.0,831259.3174835369
,21007.0,Beaverhead County Landfill,MT,3801 Ten Mile Road,Dillon,Beaverhead,59725,45.22,-112.718,Public,,,,,Open,,,,,,,,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,45.22,-112.718,17.902288267662932,Cox Communications,50.0,1000.0,401139400036053,37.csv,40.764066926278105,-96.69500095305368,False,False,False,0.0,Very High,20.0,268534.32401494397
1000477.0,2141.0,Billings City Landfill,MT,5240 Jellison Road,Billings,Yellowstone,59101,45.7254,-108.545,Public,"City of Billings, MT","City of Billings, MT",1969.0,2067.0,Open,250.0,140.0,150.0,,18838130.0,8729999.0,2022.0,228894.0,2022.0,No,Not used,No,3.072,Yes,0.863,2022.0,50.0,Yes,,,,62.0,1600.0,No,45.7254,-108.545,37.369747660802275,Frontier,50.0,5000.0,060650432655005,5.csv,41.42615854928915,-97.33516095091971,False,False,False,0.0,Very High,20.0,560546.2149120341
,21008.0,Butte-Silver Bow Landfill,MT,121074 North Browns Gulch Road,Butte,Silver Bow,59701,46.0233,-112.615,Public,,,,,Open,,,,,,,,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,46.0233,-112.615,107.6943173519412,Spectrum,50.0,1000.0,220990202019012,19.csv,41.25405923081956,-104.66440166495724,False,False,False,0.0,Very High,20.0,1615414.7602791179
1003987.0,1989.0,City of Bozeman SLF,MT,2134 Story Mill Road,Bozeman,Gallatin,59715,45.717,-111.024,Public,"City of Bozeman, MT","City of Bozeman, MT",1967.0,2007.0,Closed,45.0,44.0,50.0,,,1500000.0,2005.0,55000.0,2001.0,Unknown,Not used,No,0.354,Yes,0.224,2012.0,25.5,Yes,,0.224,2012.0,20.0,85.0,Yes,45.717,-111.024,21.856405894211225,AT&T,50.0,5000.0,131350505791003,11.csv,42.134171114960566,-97.4653759788154,False,False,False,0.0,Very High,20.0,327846.0884131684
,21009.0,City of Glendive Sanitary Landfill,MT,801 East Brennan Street,Glendive,Dawson,59330,47.1035,-104.6929,Public,,,,,Open,,,,,,,,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,47.1035,-104.6929,3.1103764007102126,Quantum Fiber,50.0,940.0,120690312073092,10.csv,41.32906492032055,-96.08292603162052,False,True,True,10.0,Medium,60.0,77759.41001775532
,21010.0,City of Hardin Landfill,MT,3794 East Sarpy Road,Hardin,Big Horn,59034,45.7355,-107.524,Public,,,,,Open,,,,,,,,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,45.7355,-107.524,13.558861483451427,AT&T,50.0,1000.0,480850303075043,44.csv,41.35452514624492,-96.3590682143736,False,False,False,0.0,Very High,20.0,203382.9222517714
,21011.0,City of Malta Landfill,MT,2124 Short Oil Road,Malta,Phillips,59538,48.3222,-107.8668,Public,,,,,Open,,,,,,,,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,48.3222,-107.8668,2.646808926799713,AT&T,50.0,5000.0,484391115642005,44.csv,41.42861068365743,-96.48753575797885,False,True,True,10.0,Medium,60.0,66170.22316999282
,21012.0,City of Shelby Landfill,MT,50 City Shop Road,Shelby,Toole,59474,48.5097,-111.8358,Public,,,,,Open,,,,,,,,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,48.5097,-111.8358,32.65327104418889,"Valor Telecommunications of Texas, LP",50.0,2000.0,401139400036041,37.csv,40.76363816964325,-96.7568138028592,False,False,False,0.0,Very High,20.0,489799.06566283334
,21013.0,City of Wolf Point,MT,Eleventh Avenue North,Wolf Point,Roosevelt,59201,48.0993,-105.6615,Public,,,,,Open,,,,,,,,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,48.0993,-105.6615,115.8461269509818,Spectrum,50.0,1000.0,220990202019013,19.csv,41.472618809857885,-104.6631411404122,False,False,False,0.0,Very High,20.0,1737691.904264727
